name N S Var Evar ESimp EQ O ENee EPielou EHeip BP SimpDom Nmax McN skew logmodskew chao1 ace jknife1 jknife2 margalef menhinick preston_a preston_S
713.TL11.38 2787 29 70964.52463054187 0.18771917629810675 0.1188 0.10395178527727189 0.328854410255 -0.20929852183958206 0.547768177190155 0.19017573970725218 0.506996770721 0.709702603288 1413 62.325080732 489.466127827 0.7321848340712018 29.0 29.0 29 24 3.529684190708006 0.549325188662576 0.3335820039498538 64.21345914435899
755.SSFA.L1.D30.19.07.11.lane1.NoIndex.L001 55432 3134 5362.158172538417 0.36041553181028196 0.0551 0.15255274541365038 0.392958129051 -0.0013059759515416023 0.8114589917388175 0.2189514995609246 0.0353947178525 0.994213543245 1962 6.59727233367 159.301257184 1.234586724485956 3207.15188147 3285.25432675 3447 3093 286.82826587510283 13.311246258406502 0.4419650664265805 1382.1729882573836
550.L4S110.s.4.sequence 29349 1269 5312.182428350896 0.3091545255599998 0.0915 0.14021677563121282 0.359005308818 -0.0035197778569158243 0.7893759403104257 0.2213779124234899 0.0347200926778 0.991391998374 1019 6.78046952196 116.692908426 0.9229765007832131 1291.34582001 1324.92880766 1385 1203 123.2622051870728 7.407385856386245 0.47777221789313845 1107.1966796676588
1774.37BI23.10.09 30883 879 203686.01157092483 0.363494916536959 0.006 0.16801018833396875 0.206387335047 -0.0042102303658785156 0.49779588846663503 0.03212784895232865 0.422821617071 0.811355657955 13058 47.3334844413 532.283586171 1.4547715688078064 890.377613919 908.398122614 955 781 84.92970589537013 5.001832387740357 0.2666888640531233 184.56302140113303
894.UY708.lane3.NoIndex.L003 12930 178 39138.25417380817 0.20631308828996398 0.1194 0.10708680030032303 0.366748351104 -0.033082687207493 0.7407847526086577 0.2568347192569871 0.166976024749 0.952946037591 2159 22.8460943542 301.401270159 0.920042068530669 181.143100229 183.313533787 189 183 18.695921508803373 1.5653834569723555 0.35901832147795937 257.2283423393359
1580.P20.B.filt. 45851 232 923592.666050903 0.1684544577454773 0.0407 0.09797562588585307 0.245929374684 -0.02778601340368026 0.587853893380826 0.10207288553368991 0.278140062376 0.894206296616 12753 37.0242742797 390.362349212 1.056626636219067 234.93339731 237.595489688 244 234 21.522102156770266 1.083461737765083 0.2840436675867954 265.8286104656092
1883.2009.112.Crump.Artic.LTREB.main.lane3.NoIndex 69871 3804 8447.620954166738 0.36511499917039125 0.0384 0.15818719947983495 0.340093406475 -0.00103609392143129 0.7701006621010842 0.15005791272445312 0.0326029397032 0.993156498622 2278 6.32880594238 135.353998494 1.1988033400441462 3911.00514158 4035.73061808 4260 3747 340.9415088856463 14.391034978923328 0.43849823676664246 1598.429935054204
846.Fagna24102011Soil15A1 108150 3351 16514.364333034915 0.2769572797073738 0.0593 0.131333488893569 0.320684756367 -0.0014259597063016984 0.7806102177198901 0.16825677611433 0.0242810910772 0.994971663515 2626 4.64909847434 102.539529205 1.0628690467119288 3431.9941555 3517.69876189 3684 3335 289.0104983564622 10.189694557412912 0.44439677789976084 2329.3449502095004
755.SSFB.L3.D10.31.05.11.lane1.NoIndex.L001 38 11 1.4727272727272727 0.9244641422110422 0.8991 0.4637736161606867 0.861244019139 -0.10189216295105005 0.9767477318228012 0.940346338871147 0.157894736842 0.898891966759 6 26.3157894737 199.876052249 0.16514778133279875 11.0 11.0 11 8 2.749075777424936 1.784435632438388 2.2982142677863524 21.27081708900263
678.seasonal.insitu.sample.587 22389 2518 1386.626699050113 0.5183600292123227 0.054 0.1994947958148625 0.485285949205 -0.0012255815284915224 0.8414429479641625 0.2886115507327258 0.0529277770334 0.992640228386 1185 8.83469560945 226.85859688 1.3385391435861869 2548.95778411 2607.63476309 2730 2220 251.2897683023519 16.828227616668027 0.4479219319346409 738.7193505144727
2382.GM.181.R2.bulk.10.12.lane7.NoIndex.L007.sequences 306422 5828 74230.06211505173 0.24269697203261076 0.0359 0.11921971351681315 0.324875355145 -0.0009055108186571468 0.7824467653878591 0.15148926398464507 0.0429375175412 0.995221767316 13157 6.55566506321 191.075629117 1.4350596771583262 5971.89173172 6048.19706653 6300 6000 461.2625534792637 10.528332003749888 0.3611322175158182 2198.7629099885494
2192.H04a.Foot.1832.lane6.NoIndex.L006 49861 1212 173693.5717876288 0.3050397271883155 0.0097 0.14275639537641904 0.244560108124 -0.0036175614900639075 0.580984827152959 0.05026284696194714 0.232646757987 0.914567990681 11600 38.6434287319 380.045677515 1.3816329717542197 1236.82130706 1264.90789834 1326 1181 111.95346449849653 5.427778640576609 0.29394666938269204 309.3907548429414
550.L1S221.s.1.sequence 25446 203 400405.4760766717 0.18060018505939657 0.0379 0.10352954168110828 0.237119541082 -0.030023925038051496 0.5629903460516168 0.09361992867306615 0.314862846813 0.870159541703 8012 43.016584139 413.151013195 1.0514828250893442 206.333464335 209.632021169 218 202 19.912633147185215 1.2725834663277416 0.2887968149378934 204.55636042493583
2382.DPOO1.C1.HA.5.648.root.9.12.lane7.NoIndex.L007.sequences 177261 2174 585476.2110244444 0.24620919192610546 0.0112 0.1287381620283916 0.180337426441 -0.002243552271295553 0.5853213859142363 0.040874017770593137 0.155476952065 0.959050501977 27560 21.4153141413 305.989719898 1.4140636292774698 2210.90276258 2271.54443081 2372 2042 179.80404996773984 5.163604162778093 0.2921974886027916 630.6236544735914
1622.UPSub.109.110 55726 2558 5732.753126143782 0.3251375187557828 0.0765 0.1431406942266068 0.374003069918 -0.0017092684150988428 0.8109638550767247 0.22657106401868493 0.03549510103 0.994888675836 1978 5.53422100994 130.562542556 1.1160873487425642 2621.34756903 2676.06270235 2806 2571 233.98176349738475 10.83606508376814 0.44144244119972587 1381.991111356777
894.SL852.lane3.NoIndex.L003 11899 190 112441.7485101643 0.28556287763052557 0.0339 0.1641712767700485 0.130505880636 -0.019954919126351667 0.46356824738641045 0.054950526845928035 0.305739978149 0.844641067811 3638 46.0626943441 337.280489249 0.9521383522022325 190.447242556 193.620142385 199 128 20.14021502194646 1.7418003307790115 0.30979601634269005 164.25951891394269
1036.B.Ac.14.2.s.4.1.sequences 75220 1524 124984.67748934535 0.24971008554839325 0.0191 0.12554376591184369 0.264470414344 -0.0032841164709692798 0.6818003020220074 0.09649729436971452 0.159651688381 0.96570119584 12009 20.6687051316 390.621408319 1.4457611486973696 1550.80965874 1587.59045636 1656 1466 135.6409521870353 5.556717300021038 0.30994939344873174 470.83669134006226
1747.c.v.v.2011008.body 8690 413 2031.2822821410944 0.38444429158425864 0.1793 0.15417882342581857 0.493953697022 -0.009801585166156573 0.8488864666264359 0.40098348488326924 0.070080552359 0.98649644248 609 11.2082853855 188.616435064 0.9279883534998872 416.843138878 419.621321873 432 407 45.42483579644743 4.430371691592217 0.47021412758497244 426.97811214140154
1579.MW.3.15 60769 1580 62486.59572193585 0.2696479728894059 0.0231 0.13170736646507553 0.278392974349 -0.003015464149091907 0.6969845914204941 0.10677368441953122 0.132353667166 0.972649035093 8043 18.9093123138 336.251042618 1.3916022866626157 1611.98952229 1657.49603998 1733 1523 143.3521237527528 6.409380313305835 0.3289323139328373 511.303707076557
1621.U8827 31849 1154 7897.923016740295 0.30105009176681174 0.088 0.1333425241768883 0.410465969918 -0.004076513132141333 0.8116675454176157 0.26438781097912245 0.0650569876605 0.990156048343 2072 9.31269427612 208.961248412 1.15312794224551 1190.52288588 1205.52089859 1259 1215 111.19939698846488 6.466330654465252 0.4105650038248121 718.546482417571
1747.DZF.652012.C.drool 9033 144 96919.86319930071 0.3101792627069264 0.0393 0.14182525571840243 0.292778331304 -0.030654550526024702 0.5780751015826833 0.1167041104994524 0.390457212443 0.823198023597 3527 51.3118565261 476.529719206 1.0397742636688863 144.09524864 144.495806245 146 138 15.699380244540803 1.5151181019432998 0.29860355293066393 131.1723886058249
1642.MS00620 56213 5441 743.1561644566851 0.4418279469697983 0.1256 0.17459609151207567 0.46790932092 -0.000653255460675836 0.8755952111142826 0.3428551806638475 0.0115631615463 0.998536812875 650 2.00131642147 68.8048824061 1.0255014101764426 5574.3800381 5738.4460732 6049 5274 497.39856318727647 22.948819185182508 0.5607243179924132 3023.512891732017
2192.H03a.Nose.1305.lane6.NoIndex.L006 31779 342 383052.02014199726 0.221651432949317 0.0221 0.1276058316784896 0.171519258829 -0.014391699572726579 0.4885680844962768 0.047800373619307876 0.25954246515 0.867736373194 8248 43.6829352717 327.075710302 1.0583162821186294 344.510539251 352.549720518 367 273 32.89422604848803 1.9184743301149771 0.29689740374034473 248.79344893520135
1235.sp1601 195155 203 11283918.606252743 0.08607207334936784 0.0761 0.07019958812212157 0.226663812634 -0.04449223983048271 0.6159214294720107 0.12563197783437022 0.144526145884 0.935225573682 28205 28.1571058902 241.337222316 0.8361581069929306 204.267612129 207.891898471 213 188 16.58245543922102 0.4595218816488214 0.2946422110668978 690.769079565982
550.L3S78.s.3.sequence 4051 94 40796.81869137499 0.2605823716394373 0.044 0.14469684647680348 0.208532697469 -0.045996322852275465 0.4741433984230417 0.08194365408421693 0.43816341644 0.758163336005 1775 62.5030856579 442.742957789 0.9213144438869294 94.6915287304 97.3755284327 102 70 11.195756051975902 1.4768851782287227 0.3116675064275154 96.28699260887885
990.KA1F.C.15 52761 3470 7755.191500926694 0.3869074573487341 0.029 0.1596454561580004 0.405903337583 -0.0011250049624741967 0.8036515061448718 0.20154224119012068 0.0828073766608 0.990047506955 4369 10.8318644453 350.521104879 1.580227223741448 3557.37642977 3661.0151335 3851 3404 319.03170160088877 15.106816906944678 0.3697446216950981 710.209050773451
2192.H07b.Nose.4116.lane1.NoIndex.L001 95146 464 4527144.484974304 0.2583047734018151 0.0092 0.1425527308655291 0.0846483571165 -0.009463283383298658 0.35605001970841565 0.01706368723807836 0.428362726757 0.766305761949 40757 60.6089588632 435.08603189 1.2369712740229724 470.034349136 476.212758586 497 443 40.39023128222492 1.504259327327494 0.24715376928656077 257.71553413373
2192.H05b.Hand.2626.lane5.NoIndex.L005 45551 488 464085.2070850304 0.21430879580413187 0.0185 0.11968772929540539 0.184314617987 -0.010770880463442467 0.5427514056125676 0.0570503128202096 0.301420385941 0.889024995359 13730 36.3131435095 440.523727014 1.2555439141700455 496.120349943 511.000452873 532 460 45.40120367465946 2.2864982018175493 0.279102531105115 251.5886711860376
755.SSFB.L3.D5.07.06.11.lane1.NoIndex.L001 43295 2890 2756.9020260599505 0.3874374715359715 0.0753 0.16014578690905512 0.415149427501 -0.0013463818074253109 0.827520770596594 0.2527102492753069 0.0339300150133 0.995404914124 1469 5.39785194595 137.152237121 1.1629442667848655 2952.50337416 3021.05684335 3175 2813 270.6122302294997 13.889255618722766 0.4585739270481565 1301.0201382516864
2300.BB.4064.colon 94764 98 17412367.092362717 0.109330856690252 0.0515 0.08814451911526577 0.13848947202 -0.07322696911985527 0.421744104906474 0.060978671426076055 0.267242834832 0.801715847116 25325 50.9539487569 305.278793438 0.7770594639668986 98.0512825924 98.6714875434 100 83 8.46485502247145 0.3183496550828874 0.2720157365559152 341.24854836704867
1621.B8810 35385 1315 11419.942959992128 0.3109457173579874 0.0597 0.13704279248742335 0.390062920047 -0.003477893950567862 0.788134489738165 0.21778231273818108 0.0806556450473 0.987255016674 2854 11.3833545288 252.395096007 1.2480457676927805 1361.25340799 1376.88239181 1444 1395 125.45298551945962 6.990627367449412 0.38673232489849474 632.0930359498506
2192.H07b.Bedroom.Floor.4012.lane2.NoIndex.L002 41220 374 324242.19004745455 0.24460299738967406 0.0362 0.12396623833496234 0.246369292722 -0.013557100018945894 0.6187371570946854 0.10208553328470898 0.204827753518 0.926145482483 8443 34.4565744784 334.900718061 1.0909675778792396 378.216318504 377.628981449 387 382 35.10033615479011 1.8421186882292717 0.3073374512683018 320.4511307596581
894.SL880.lane3.NoIndex.L003 12354 713 59582.048958349755 0.47412061276469464 0.005 0.19256523217161603 0.275270020601 -0.0044944573167783625 0.48661087881162723 0.03294057593012174 0.523717014732 0.720638799891 6470 57.8355188603 559.473730554 1.4313071292421844 736.238323553 769.636509142 817 691 75.56994403688448 6.41483856354478 0.2724898085009886 127.41522099981765
2382.HE003.C181.HA.1.123.root.6.11.lane1.NoIndex.L001.sequences 48839 1769 46137.293845872475 0.3379783404577479 0.0163 0.15031467173549018 0.301156170183 -0.0023494903383287436 0.6723896307391707 0.08578317942434595 0.126804398124 0.965236697506 6193 20.8255697291 282.074122171 1.3381351733509825 1794.65171436 1840.87256366 1920 1630 163.7600424199283 8.004688781366669 0.33846733273049606 492.75049928878514
933.T.2.1.H.E.2 101687 445 1443560.1018119245 0.15149893276188386 0.035 0.09468669433456611 0.219964855804 -0.014997265693451549 0.600698750522902 0.08554553677859708 0.152045000836 0.93576775688 15461 28.1147049279 276.732632789 1.0470630779466432 451.69033128 456.968122698 473 445 38.509392496635755 1.395491815011736 0.3059903736165821 539.0336452474145
894.MR518.lane3.NoIndex.L003 11475 864 1515.2707488412514 0.39299072881618435 0.1044 0.16129838468191382 0.430362200436 -0.004469937504551253 0.8227110570568396 0.30076100576656856 0.0623965141612 0.988911531652 716 9.96949891068 193.058716377 1.064166758631262 882.720457818 906.455065182 952 836 92.31994313769495 8.065613284001335 0.4672165104389962 513.7605588321326
1064.G.CV345 17857 24 3370215.2590579707 0.07847524686357932 0.1463 0.0678687257728231 0.246971309104 -0.3893583740768109 0.478144503141426 0.1552284718291121 0.402699221594 0.715242557691 7191 71.4061712494 372.553534392 0.5701023581749471 24.0 24.4444444444 25 19 2.349299853699271 0.1796002729676779 0.2805584360472399 159.72608667715502
1883.2007.563.Crump.Artic.LTREB.main.lane2.NoIndex 48718 506 85721.12108950024 0.19262036161407114 0.0978 0.1033600425118738 0.352613500265 -0.012065276588730153 0.7646116068218476 0.22940389206162387 0.0937230592389 0.979784745028 4566 13.9127221971 220.684348523 1.0027022865797977 509.362900886 513.974887633 526 490 46.78610126588026 2.2924812447214764 0.3624295682623728 626.654634819685
755.LSSF.GAMMA.D1.30.06.11.lane1.NoIndex.L001 45018 470 421162.5412874836 0.20611162194726262 0.0214 0.11263105485386204 0.227791436617 -0.011900342580817022 0.5747489414802942 0.07108491216898766 0.272202230219 0.900407003912 12254 37.9803634102 405.541954387 1.213954985867637 476.339123864 484.951704699 504 450 43.77116005355691 2.2151582603600835 0.2858272372924462 268.22988221635177
1883.2009.072.Crump.Artic.LTREB.main.lane3.NoIndex 48729 537 131302.66891103145 0.18384781698984032 0.0591 0.10660967479993089 0.249368901613 -0.01101596945257287 0.6712638754895012 0.12500707131706593 0.0790494366804 0.968498816344 3852 15.270167662 183.066948849 0.9204494107356519 541.08008373 552.724404629 571 468 49.65708073336749 2.4326550822600868 0.3764058386341223 716.8987192920508
990.KA1U.C.04 38598 2364 16562.58678957103 0.3988545061747292 0.0158 0.16515343004009952 0.368317984441 -0.0015938462826159312 0.7355643644611178 0.12783087362591886 0.135110627494 0.973306854335 5215 19.975128245 371.707474029 1.5164958177313592 2419.12734213 2496.21091845 2625 2271 223.74868885275833 12.03275492338177 0.340627129744224 433.7196844415427
1883.2006.028.Crump.Artic.LTREB.main.lane1.NoIndex 69065 3769 20346.555772197935 0.4435698543022407 0.0162 0.19942333233424325 0.248450895203 -0.0008191021510584751 0.6662567717507046 0.06379269750903237 0.0545283428654 0.983662091382 3766 10.0296821835 155.406901281 1.2464524893317235 3820.92934715 3953.34980904 4164 3061 338.1554780404262 14.341584277909343 0.3942223413956763 1080.935263739227
550.L5S279.s.5.sequence 7076 50 85466.13224489796 0.17357499947811905 0.193 0.0993850513168647 0.307049180328 -0.12706932340857455 0.6635780451367085 0.2532466644431027 0.173544375353 0.896359911816 1228 32.0378745054 232.030432347 0.5259221515134445 50.0 50.3942025238 51 48 5.527688949318441 0.5943962929568426 0.37882776289266756 204.65625443155216
550.L3S361.s.3.sequence 3821 359 591.4646986508147 0.4457432287592521 0.1611 0.1757399439844759 0.477504831458 -0.009832931122010549 0.8309249251488958 0.36806554496144317 0.0520806071709 0.982711486906 199 10.128238681 166.089621862 0.8281920011593116 362.327885164 371.104452003 386 308 43.40305431182549 5.807723471686665 0.5756818814504305 386.1997152500799
1288.TBH11Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence 5733 101 25991.322970297027 0.2341300477725612 0.1113 0.1192367822876661 0.319546554341 -0.05224300638581884 0.6579836767728353 0.19835827198142644 0.172335600907 0.911019402908 988 33.0019187162 264.440009922 0.7338013946880266 101.193582153 101.976978605 104 92 11.555357827687457 1.3339219004463843 0.38870697033618934 191.65868262569344
1883.2004.111.Crump.Artic.LTREB.main.lane1.NoIndex 33240 467 66108.12928839914 0.19967748483375447 0.0713 0.11421053836257844 0.23303107373 -0.01180762394157004 0.6671239889142689 0.1273867743382329 0.0716004813478 0.969977004204 2380 13.3303249097 151.27317586 0.8134507293212875 470.231367572 484.477982705 499 378 44.7581603066941 2.5614528913413124 0.39990626999774986 677.9999906670475
1288.TBH22Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence 73280 845 199240.5374940408 0.2095980953519906 0.0364 0.11396514842134209 0.243666911062 -0.006539990337010694 0.6543708750388487 0.09629332953213063 0.0893286026201 0.967501797779 6546 16.9336790393 206.959509256 1.0601077396765508 852.088621324 863.232819643 892 787 75.34339941822425 3.121504595361767 0.3528758347759917 747.22862648474
1694.St2F5.Pmoss.Jstar.16s.NoIndex.sequences 80927 753 707394.7868243338 0.288965631406623 0.0161 0.13485781102355587 0.273217541276 -0.006175100324308565 0.5925687102607251 0.06604243121439313 0.215033301618 0.917446400253 17402 35.7198462812 336.614106963 1.2328507131782456 767.873423225 766.639837096 786 784 66.54100096173964 2.6469653462047433 0.28845879299423705 381.3030479444927
755.LSSF.DELTA.D20.02.06.11.lane1.NoIndex.L001 36869 1161 358360.3258769193 0.42684626214098975 0.0028 0.18226517245456997 0.205522245124 -0.0029258074029867597 0.4183460092359589 0.015646230514031884 0.546068512843 0.693326200156 20133 62.4996609618 552.423988795 1.5283367031652666 1172.25127042 1203.77634813 1255 961 110.31726670168457 6.046464961754721 0.2507163279203846 175.57494648205923
1883.2010.299A.Crump.Artic.LTREB.main.lane3.NoIndex 43703 2756 6340.3807473678935 0.40224772757955807 0.0382 0.16850026825157516 0.362961942246 -0.0013387197096878336 0.7645815561474532 0.15460873575643316 0.0328581561907 0.990491508157 1436 6.5075624099 141.465144602 1.1492777706007304 2808.15693646 2897.78010542 3040 2554 257.83393965231494 13.183283398672492 0.4612918833202816 1336.1432029103178
1642.MS00109 57797 5484 641.7495113867636 0.4318567146424498 0.1476 0.1712876420312408 0.469649138695 -0.0006612963031327053 0.881469325235348 0.3602978526232703 0.00833953319376 0.998764300137 482 1.6367631538 56.9931216175 0.9546040873745844 5610.3069139 5778.18909589 6085 5259 500.059639148223 22.811024860042853 0.6002594679861029 3783.886098794954
1747.930256.skin 27336 173 178195.8370748757 0.16775459552194294 0.1235 0.09839866250638707 0.285679939304 -0.03709940699917333 0.6864754197899693 0.19409635587939245 0.0999048873281 0.95320339205 2731 18.2067603161 179.245722403 0.6834043007113781 173.413808241 174.294620884 177 167 16.836401422063908 1.0463539551013128 0.37774418984086455 489.9508123505005
2300.BB.08.lavage20 78944 91 12901920.541391939 0.09381860059786373 0.0557 0.07237160248688923 0.216022931264 -0.09624851299959628 0.49574268599090854 0.09286604440772211 0.361484089988 0.802691357457 28537 58.2678860965 388.625615867 0.8628381011655046 92.111125186 93.5051907216 97 90 7.981204073334375 0.32387828312202493 0.2584943348263828 266.27842689256426
1883.2008.223.Crump.Artic.LTREB.main.lane2.NoIndex 38614 1851 12129.836387635607 0.3696974326772835 0.0347 0.17476154510237774 0.258000327222 -0.0019183268337110437 0.6992663905181515 0.10359902569112865 0.0583208162842 0.984409731146 2252 10.0637074636 152.95849333 1.0971144946800409 1870.99355884 1929.10739906 2021 1473 175.16666566648794 9.419633870436197 0.4122528868814375 835.8029372479656
1736.O32c.0810 64796 521 156394.1908533884 0.3625100735562454 0.0902 0.15240361350624065 0.528244291045 -0.007863898557130202 0.8420738919756111 0.37113356095451805 0.12777023273 0.978710705773 8279 15.4855237978 397.243339596 1.2604178002824145 535.000216066 523.634417646 528 534 46.93564760353375 2.0467444665347996 0.3297365962774808 537.154788116208
1748.4.24.12.FR.16.V 132419 301 2141016.5717829457 0.23388232616276372 0.0832 0.11838643305820151 0.379474631003 -0.017658943509109078 0.7397637283439401 0.22387922776577884 0.127005943256 0.960047423971 16818 23.6710743926 268.49215975 0.9688671060119727 301.0 301.0 301 293 25.43725277319171 0.827163464719911 0.32957535825009077 543.5793525802375
1774.489.Inte.Puer 24763 73 811097.7846270929 0.12718660333853982 0.1258 0.0833793603948152 0.297000772806 -0.1039933261532439 0.6282866372919241 0.19187462009662712 0.217623066672 0.891065797481 5389 37.4025764245 279.090343782 0.689058340059191 73.4615571005 74.3956009709 76 73 7.1166597281194885 0.46389664465135994 0.3161627412737731 260.78103672300784
1288.TBH20July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence 56648 429 352442.43707382964 0.17842564051207022 0.0472 0.10260855671080538 0.242505840673 -0.014336910603567326 0.6435301568301217 0.11317416346285687 0.159175963847 0.95066196881 9017 24.8870216071 279.293283609 1.0473565996810963 432.637859494 437.90856103 451 410 39.10600042396808 1.802457367927821 0.31735882583261915 431.15710586563966
2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences 68015 3101 36685.41070393525 0.3620577164243035 0.0129 0.15737529514654514 0.313904777962 -0.00127781168683629 0.7058878699040164 0.09370322227369984 0.10621186503 0.975093912418 7224 19.9103139013 308.596622759 1.4936844062802819 3167.1026668 3262.72478228 3426 2955 278.5894929980252 11.890480774307717 0.34206642910014606 633.8089483024951
1883.2007.234.Crump.Artic.LTREB.main.lane2.NoIndex 39065 1809 56846.44579156823 0.3930087011597394 0.0081 0.17068419494732834 0.28235158522 -0.0020121667448142247 0.632678200852838 0.06308423204710245 0.242928452579 0.932098994071 9490 28.9466274158 474.276016354 1.5597226124404229 1839.30620357 1895.80162894 1991 1630 171.00189568486334 9.152603580962749 0.29662485971815006 277.9438259063435
1883.2010.269.Crump.Artic.LTREB.main.lane3.NoIndex 108747 535 1241191.7458994014 0.15715044913188203 0.0323 0.10241070072926639 0.167901093243 -0.01151892618007419 0.5753014157076813 0.0676433026918141 0.166570112279 0.94208471936 18114 26.500960946 268.059861057 1.07139727506604 538.373832942 552.142476473 568 445 46.047267376066216 1.6223521906847769 0.29845064880171424 511.2427165563018
755.LSSF.BETA.D45.22.07.11.lane1.NoIndex.L001 49815 2346 5186.279115383987 0.3262400568465522 0.08 0.14571037862502734 0.358931242528 -0.0018297164568472444 0.8053633130028188 0.22047354414975895 0.0318177255847 0.994672812945 1585 6.05440128475 123.513982007 1.0752372329284976 2379.15579266 2436.62695189 2541 2166 216.8070002872212 10.511094495709838 0.45758556738805894 1435.6958305573983
1883.2004.083.Crump.Artic.LTREB.main.lane1.NoIndex 39096 510 57327.6318964521 0.1924513708118879 0.0931 0.10500025720719797 0.308403447321 -0.011780299272048097 0.732446144673995 0.1870221996388052 0.0522048291385 0.978948723188 2041 10.2747084101 147.438902591 0.827327635404995 522.121115404 531.570537444 553 522 48.137961973830734 2.5793127983962187 0.42195920872446174 912.6706841609532
2300.BB.4021.anus 93788 123 15867933.170065306 0.12080646636424164 0.0356 0.09663040920032251 0.110798146728 -0.05315056436874594 0.3959578138146325 0.04690363767259941 0.410329679703 0.771787351229 38484 55.2576022519 402.418156111 0.9356183047280803 123.338986665 124.596195239 128 104 10.656145899202171 0.4016349280510168 0.24938763273088155 262.06069818857765
1036.P.Ac.21.1.s.4.1.sequences 77445 1083 230257.11889852077 0.2304952374071576 0.0217 0.11999748015227363 0.238009603456 -0.004840532145889719 0.6381309877698261 0.07892362952286064 0.163277164439 0.957537876019 12645 22.1783200981 326.469927551 1.2984978581725823 1097.80112789 1120.58524666 1163 1030 96.11521073995951 3.891631988658997 0.3076940598387718 466.7297830256185
894.MR242.lane3.NoIndex.L003 13461 632 8676.954800999018 0.3594236391652532 0.0498 0.1531455037190077 0.376064491043 -0.006450098712127611 0.7462101326638447 0.19335213545311922 0.141222791769 0.968201368487 1901 20.2733823639 328.564325725 1.1994203057199668 639.312284111 649.162817379 675 595 66.36829406689459 5.447263904954409 0.37320107288880194 295.6806521393307
1627.DZC 31686 268 210330.725306054 0.17000866418740512 0.0625 0.1004143574500691 0.246729333827 -0.023459938489891263 0.6380209455710677 0.128899288205831 0.173925392918 0.940334235949 5511 25.4591933346 274.019849492 0.9451500050469852 269.889823422 275.4730723 284 237 25.76317316251646 1.5055704599576587 0.32662541627596653 333.9034749184401
1642.MS00217 47565 5352 405.66605514831895 0.46995237668632195 0.163 0.18200405689996957 0.496699006175 -0.0006356525457665309 0.8918378817148724 0.3949949361347625 0.00868285504047 0.998853690108 413 1.62934931147 56.3000792028 0.9515487885168585 5476.23351405 5651.50604505 5952 5106 496.8498883436877 24.539875452577256 0.6119627587140968 3407.0786049786702
1883.2008.343.Crump.Artic.LTREB.main.lane2.NoIndex 31257 1340 3243.1086525921555 0.4329108570016682 0.1438 0.16726307494689574 0.547508283518 -0.002774712129024682 0.8791938128508793 0.41857803709449465 0.039799085005 0.99480897979 1244 6.54253447228 162.592719467 1.1064216085987344 1355.10997246 1353.30559151 1386 1364 129.37199779992747 7.579335856236162 0.4597661057909616 1027.5612751811846
1056.Myr.tri.Seat.11.04F02 12046 96 218224.7364035088 0.17940234547497702 0.068 0.10077065836128929 0.289784990868 -0.065256870367495 0.5788224909424579 0.13726862489348263 0.317947866512 0.846713063425 3830 49.1532458908 375.178089082 0.8623548893282883 97.1112033578 98.8442955665 102 95 10.110160378141023 0.8746812232111121 0.30644485352957956 161.0032642696827
2382.HE003.C181.HA.3.765.gp.9.12.lane8.NoIndex.L008.sequences 81650 30 209697790.16091946 0.10365678065588446 0.0353 0.0816789005026286 0.0610859359053 -0.2583787529601824 0.051593018355552744 0.0066143384423711146 0.972247397428 0.0544889189553 79384 98.7176974893 574.07401886 0.7922148368392409 32.8571778501 34.2487320372 35 37 2.564057880486102 0.10498884552771254 0.22028137700742031 200.14245135834378
1288.MAH20June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence 14882 962 3742.0641267217757 0.3857778658145833 0.0602 0.1649006184015609 0.384368815695 -0.003922969342576641 0.7830000979402824 0.22443680046334114 0.0849348205886 0.982723266329 1264 15.5893025131 261.938782517 1.1972673432461602 967.159475671 984.583460039 1018 776 100.0217767708266 7.8857757350618565 0.41929750545836203 449.3915725558572
1883.2007.354.Crump.Artic.LTREB.main.lane2.NoIndex 35955 2594 4506.050428307516 0.40140972623682736 0.0409 0.16585863197775286 0.40171085741 -0.001446063507879507 0.8041433724339072 0.2141595498507935 0.0751494924211 0.990576335966 2702 9.85398414685 295.58115369 1.451349458068367 2646.52838126 2725.37895018 2865 2440 247.18724566580158 13.680133174267466 0.3923517497407821 671.3587695375984
894.MR290.lane3.NoIndex.L003 10996 350 7890.644977486698 0.27176670548006 0.1115 0.12971322160958165 0.33860312841 -0.013827987250704608 0.7486776812075047 0.22720548887103523 0.0876682429975 0.974367328389 964 13.9323390324 178.041937047 0.8336467720311216 354.909537393 361.855314313 377 333 37.505560618672526 3.337725976807141 0.43100835068288174 394.5075093414884
1064.G.CV289 16960 21 2762862.0476190476 0.07484154697245471 0.1986 0.0646555780455419 0.315254380054 -0.4672593883619783 0.551325601846006 0.2178818890154756 0.385200471698 0.76027646905 6533 59.7818396226 360.269695394 0.5302468073145071 21.0 21.4285714286 22 19 2.0536805586354623 0.1612524681689122 0.2845327362959659 160.79696430754666
